No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
13440,2014,9,11,23,103.0,103.0,17.0,36.0,1600.0,87.0,21.3,1010.1,17.5,0.0,WNW,1.3,Dongsi
13441,2014,9,12,0,113.0,113.0,15.0,45.0,1700.0,66.0,21.0,1010.2,18.0,0.0,ENE,0.8,Dongsi
13442,2014,9,12,1,118.0,118.0,14.0,39.0,1700.0,68.0,20.4,1010.3,18.3,0.0,E,1.0,Dongsi
13443,2014,9,12,2,131.0,131.0,13.0,41.0,1700.0,60.0,20.1,1010.4,18.6,0.1,SW,0.6,Dongsi
13444,2014,9,12,3,126.0,126.0,12.0,40.0,1700.0,58.0,19.4,1010.5,17.2,0.4,WSW,1.3,Dongsi
13445,2014,9,12,4,85.0,85.0,5.0,35.0,900.0,64.0,19.1,1010.4,16.5,0.2,W,1.3,Dongsi
13446,2014,9,12,5,69.0,69.0,2.0,36.0,800.0,54.0,19.1,1011.0,16.5,0.1,W,1.0,Dongsi
13447,2014,9,12,6,67.0,67.0,2.0,34.0,800.0,48.0,19.0,1011.1,17.7,0.0,S,0.6,Dongsi
13448,2014,9,12,7,56.0,56.0,2.0,40.0,800.0,40.0,19.8,1011.1,17.8,0.0,SSE,1.3,Dongsi
13449,2014,9,12,8,61.0,61.0,2.0,48.0,900.0,32.0,20.2,1011.6,17.6,0.0,SE,1.1,Dongsi
13450,2014,9,12,9,66.0,66.0,2.0,66.0,1000.0,18.0,20.6,1011.6,17.4,0.0,E,1.3,Dongsi
13451,2014,9,12,10,59.0,65.0,2.0,67.0,1000.0,19.0,22.4,1011.5,16.0,0.0,NNE,1.2,Dongsi
13452,2014,9,12,11,62.0,62.0,4.0,62.0,1000.0,36.0,22.9,1011.0,15.7,0.0,E,1.5,Dongsi
13453,2014,9,12,12,67.0,76.0,4.0,73.0,1100.0,39.0,23.3,1010.9,15.6,0.0,NNE,0.7,Dongsi
13454,2014,9,12,13,74.0,74.0,6.0,76.0,1100.0,50.0,24.1,1010.4,15.6,0.0,ESE,1.6,Dongsi
13455,2014,9,12,14,50.0,50.0,8.0,54.0,900.0,75.0,24.7,1010.0,13.9,0.0,SE,1.8,Dongsi
13456,2014,9,12,15,38.0,38.0,8.0,44.0,700.0,93.0,24.3,1009.8,13.2,0.0,WSW,1.4,Dongsi
13457,2014,9,12,16,51.0,76.0,9.0,60.0,800.0,83.0,23.6,1009.9,14.9,0.0,SW,1.7,Dongsi
13458,2014,9,12,17,67.0,100.0,8.0,62.0,800.0,76.0,23.0,1010.2,15.6,0.0,SSW,0.8,Dongsi
13459,2014,9,12,18,48.0,70.0,6.0,56.0,800.0,53.0,22.1,1010.4,15.4,0.0,SW,0.9,Dongsi
13460,2014,9,12,19,51.0,78.0,6.0,71.0,900.0,35.0,21.8,1010.7,16.1,0.0,S,0.9,Dongsi
13461,2014,9,12,20,58.0,97.0,5.0,82.0,900.0,20.0,21.3,1011.2,16.3,0.0,S,1.0,Dongsi
13462,2014,9,12,21,61.0,95.0,5.0,83.0,1000.0,17.0,20.8,1011.2,16.2,0.0,WSW,0.6,Dongsi
13463,2014,9,12,22,57.0,91.0,6.0,63.0,900.0,31.0,20.5,1011.0,16.1,0.0,WSW,1.0,Dongsi
13464,2014,9,12,23,64.0,90.0,7.0,61.0,900.0,29.0,19.7,1011.0,16.5,0.0,SW,0.4,Dongsi
13465,2014,9,13,0,69.0,95.0,7.0,69.0,1000.0,19.0,19.5,1010.9,16.9,0.0,SW,0.0,Dongsi
13466,2014,9,13,1,61.0,85.0,7.0,75.0,1000.0,12.0,19.1,1010.8,17.1,0.0,ENE,1.1,Dongsi
13467,2014,9,13,2,78.0,90.0,6.0,80.0,1100.0,3.0,19.0,1010.9,17.3,0.0,E,0.0,Dongsi
13468,2014,9,13,3,53.0,73.0,7.0,73.0,700.0,9.0,19.1,1010.9,17.2,0.0,ENE,0.6,Dongsi
13469,2014,9,13,4,55.0,75.0,7.0,80.0,800.0,5.0,18.6,1010.8,17.3,0.0,ENE,0.0,Dongsi
13470,2014,9,13,5,56.0,89.0,5.0,82.0,1200.0,3.0,18.1,1010.8,17.1,0.0,ENE,0.5,Dongsi
13471,2014,9,13,6,67.0,144.0,6.0,91.0,1500.0,3.0,18.9,1011.3,17.7,0.0,E,1.0,Dongsi
13472,2014,9,13,7,69.0,154.0,5.0,81.0,1500.0,4.0,20.0,1011.5,18.0,0.0,E,1.4,Dongsi
13473,2014,9,13,8,78.0,142.0,6.0,85.0,1400.0,6.0,22.5,1011.5,15.1,0.0,S,1.5,Dongsi
13474,2014,9,13,9,63.0,72.0,12.0,72.0,900.0,32.0,23.6,1011.7,14.3,0.0,SW,0.6,Dongsi
13475,2014,9,13,10,62.0,86.0,15.0,68.0,900.0,49.0,25.1,1011.4,13.9,0.0,S,3.0,Dongsi
13476,2014,9,13,11,71.0,94.0,17.0,66.0,900.0,64.0,26.0,1010.8,13.1,0.0,SSW,1.9,Dongsi
13477,2014,9,13,12,53.0,53.0,18.0,30.0,700.0,117.0,26.4,1009.8,13.2,0.0,W,0.9,Dongsi
13478,2014,9,13,13,52.0,52.0,15.0,25.0,700.0,128.0,27.2,1009.5,11.6,0.0,SW,3.7,Dongsi
13479,2014,9,13,14,44.0,53.0,13.0,19.0,600.0,146.0,27.4,1009.0,12.2,0.0,S,2.6,Dongsi
13480,2014,9,13,15,36.0,75.0,12.0,17.0,500.0,150.0,27.2,1008.9,12.8,0.0,SSW,3.4,Dongsi
13481,2014,9,13,16,47.0,55.0,12.0,18.0,600.0,159.0,26.8,1008.5,12.4,0.0,SW,3.4,Dongsi
13482,2014,9,13,17,54.0,91.0,12.0,20.0,600.0,161.0,25.4,1008.4,11.9,0.0,SSW,2.9,Dongsi
13483,2014,9,13,18,50.0,70.0,10.0,23.0,600.0,152.0,24.5,1008.7,12.8,0.0,WSW,1.4,Dongsi
13484,2014,9,13,19,51.0,91.0,11.0,29.0,700.0,147.0,23.8,1009.4,13.1,0.0,SW,2.2,Dongsi
13485,2014,9,13,20,63.0,95.0,11.0,40.0,800.0,124.0,23.4,1009.6,13.6,0.0,WSW,2.2,Dongsi
13486,2014,9,13,21,63.0,100.0,16.0,35.0,700.0,117.0,22.8,1009.6,14.4,0.0,WSW,3.2,Dongsi
13487,2014,9,13,22,77.0,105.0,14.0,39.0,800.0,104.0,22.3,1009.6,14.7,0.0,WSW,2.1,Dongsi
13488,2014,9,13,23,84.0,112.0,13.0,37.0,800.0,102.0,22.3,1009.8,14.7,0.0,WSW,1.8,Dongsi
13489,2014,9,14,0,79.0,114.0,12.0,35.0,800.0,98.0,22.0,1009.6,14.9,0.0,WSW,1.4,Dongsi
13490,2014,9,14,1,79.0,89.0,13.0,41.0,800.0,82.0,20.2,1009.5,15.6,0.0,E,0.5,Dongsi
13491,2014,9,14,2,83.0,102.0,11.0,55.0,800.0,58.0,20.2,1009.7,16.0,0.0,SE,1.2,Dongsi
13492,2014,9,14,3,86.0,113.0,7.0,83.0,900.0,26.0,19.7,1009.7,16.2,0.0,E,1.4,Dongsi
13493,2014,9,14,4,93.0,134.0,7.0,96.0,900.0,14.0,19.4,1010.5,16.4,0.0,E,1.4,Dongsi
13494,2014,9,14,5,94.0,137.0,7.0,93.0,900.0,10.0,19.8,1011.4,15.9,0.0,NNE,1.4,Dongsi
13495,2014,9,14,6,97.0,157.0,7.0,107.0,1000.0,4.0,20.3,1012.2,14.9,0.0,NNE,1.7,Dongsi
13496,2014,9,14,7,105.0,174.0,9.0,97.0,1000.0,8.0,21.3,1012.9,14.2,0.0,ENE,1.3,Dongsi
13497,2014,9,14,8,91.0,135.0,8.0,76.0,900.0,27.0,22.0,1013.4,10.8,0.0,N,3.1,Dongsi
13498,2014,9,14,9,79.0,120.0,6.0,64.0,800.0,41.0,21.6,1014.4,11.6,0.0,N,2.3,Dongsi
13499,2014,9,14,10,40.0,52.0,4.0,48.0,600.0,35.0,21.7,1014.4,5.6,0.0,ENE,2.6,Dongsi
13500,2014,9,14,11,25.0,56.0,3.0,44.0,600.0,35.0,21.6,1014.8,4.2,0.0,ENE,1.8,Dongsi
13501,2014,9,14,12,13.0,17.0,2.0,29.0,400.0,46.0,21.3,1014.6,4.4,0.0,N,0.9,Dongsi
13502,2014,9,14,13,7.0,16.0,2.0,28.0,400.0,47.0,21.8,1014.0,3.4,0.0,NNE,1.7,Dongsi
13503,2014,9,14,14,3.0,13.0,2.0,30.0,400.0,43.0,22.3,1013.6,4.3,0.0,NNE,1.6,Dongsi
13504,2014,9,14,15,4.0,13.0,2.0,28.0,300.0,47.0,22.9,1013.5,5.3,0.0,NE,1.2,Dongsi
13505,2014,9,14,16,5.0,25.0,2.0,32.0,400.0,43.0,22.4,1014.0,6.2,0.0,E,0.9,Dongsi
13506,2014,9,14,17,4.0,26.0,2.0,25.0,300.0,52.0,20.5,1013.8,10.3,0.0,E,1.0,Dongsi
13507,2014,9,14,18,5.0,28.0,2.0,39.0,400.0,41.0,18.3,1014.1,9.6,0.0,ESE,0.1,Dongsi
13508,2014,9,14,19,9.0,38.0,2.0,54.0,500.0,28.0,17.7,1014.8,9.8,0.0,SW,0.6,Dongsi
13509,2014,9,14,20,24.0,103.0,2.0,77.0,700.0,6.0,16.9,1014.9,10.3,0.0,W,0.3,Dongsi
13510,2014,9,14,21,33.0,116.0,3.0,81.0,800.0,2.0,17.6,1014.8,11.4,0.0,W,1.0,Dongsi
13511,2014,9,14,22,37.0,119.0,3.0,76.0,900.0,2.0,16.6,1014.6,11.5,0.0,W,0.8,Dongsi
13512,2014,9,14,23,39.0,107.0,4.0,71.0,900.0,2.0,15.7,1014.7,12.6,0.0,NE,1.0,Dongsi
13513,2014,9,15,0,45.0,116.0,4.0,66.0,900.0,2.0,16.4,1015.1,11.1,0.0,E,0.6,Dongsi
13514,2014,9,15,1,45.0,115.0,3.0,62.0,1000.0,2.0,15.7,1015.2,10.7,0.0,ENE,0.7,Dongsi
13515,2014,9,15,2,34.0,92.0,3.0,64.0,1000.0,2.0,15.2,1015.4,11.0,0.0,NNE,1.0,Dongsi
13516,2014,9,15,3,32.0,85.0,3.0,59.0,600.0,2.0,15.6,1015.6,9.3,0.0,NNE,1.2,Dongsi
13517,2014,9,15,4,20.0,50.0,2.0,51.0,400.0,2.0,14.7,1015.8,9.1,0.0,NNE,1.8,Dongsi
13518,2014,9,15,5,12.0,27.0,2.0,49.0,400.0,3.0,13.9,1016.0,8.5,0.0,NNE,1.6,Dongsi
13519,2014,9,15,6,6.0,31.0,2.0,50.0,400.0,3.0,15.5,1016.2,10.0,0.0,ESE,0.6,Dongsi
13520,2014,9,15,7,9.0,70.0,2.0,51.0,500.0,3.0,18.4,1016.3,9.7,0.0,E,1.1,Dongsi
13521,2014,9,15,8,12.0,39.0,13.0,48.0,700.0,9.0,21.4,1016.3,3.1,0.0,WNW,1.7,Dongsi
13522,2014,9,15,9,11.0,30.0,22.0,44.0,600.0,20.0,23.2,1016.2,1.5,0.0,NNW,2.0,Dongsi
13523,2014,9,15,10,6.0,36.0,15.0,36.0,500.0,32.0,24.8,1015.5,0.3,0.0,WNW,3.4,Dongsi
13524,2014,9,15,11,6.0,21.0,10.0,27.0,400.0,45.0,25.6,1014.6,-0.5,0.0,NNW,1.9,Dongsi
13525,2014,9,15,12,3.0,5.0,3.0,17.0,300.0,60.0,26.6,1013.8,1.8,0.0,N,1.4,Dongsi
13526,2014,9,15,13,3.0,5.0,2.0,13.0,200.0,73.0,27.2,1013.1,0.0,0.0,W,1.9,Dongsi
13527,2014,9,15,14,3.0,6.0,2.0,12.0,200.0,85.0,27.7,1012.2,-0.4,0.0,WSW,2.1,Dongsi
13528,2014,9,15,15,3.0,9.0,2.0,13.0,200.0,89.0,27.9,1011.8,0.6,0.0,WSW,2.6,Dongsi
13529,2014,9,15,16,6.0,29.0,2.0,19.0,300.0,94.0,26.9,1011.8,1.3,0.0,WSW,2.2,Dongsi
13530,2014,9,15,17,8.0,41.0,2.0,22.0,300.0,104.0,24.5,1011.6,3.7,0.0,WSW,3.0,Dongsi
13531,2014,9,15,18,9.0,60.0,2.0,26.0,300.0,119.0,23.6,1012.1,4.0,0.0,SW,3.3,Dongsi
13532,2014,9,15,19,17.0,61.0,2.0,32.0,400.0,89.0,22.4,1012.6,3.0,0.0,WSW,2.3,Dongsi
13533,2014,9,15,20,17.0,65.0,2.0,40.0,400.0,59.0,21.6,1013.2,2.8,0.0,SW,2.8,Dongsi
13534,2014,9,15,21,22.0,73.0,4.0,51.0,500.0,43.0,21.0,1013.4,4.1,0.0,WSW,2.5,Dongsi
13535,2014,9,15,22,20.0,76.0,8.0,54.0,500.0,37.0,19.7,1013.1,6.4,0.0,W,2.2,Dongsi
13536,2014,9,15,23,23.0,90.0,7.0,57.0,500.0,32.0,17.9,1013.3,7.3,0.0,WSW,1.5,Dongsi
13537,2014,9,16,0,30.0,95.0,6.0,65.0,600.0,19.0,15.1,1013.5,9.2,0.0,ESE,0.9,Dongsi
13538,2014,9,16,1,27.0,96.0,4.0,75.0,600.0,5.0,14.8,1013.4,8.9,0.0,NE,1.2,Dongsi
13539,2014,9,16,2,30.0,93.0,4.0,78.0,800.0,2.0,14.8,1013.5,8.9,0.0,ENE,0.6,Dongsi
13540,2014,9,16,3,32.0,127.0,4.0,83.0,900.0,2.0,13.9,1013.5,9.1,0.0,NNE,0.6,Dongsi
13541,2014,9,16,4,47.0,148.0,7.0,86.0,800.0,2.0,14.0,1013.7,8.0,0.0,NE,0.7,Dongsi
13542,2014,9,16,5,34.0,92.0,5.0,72.0,500.0,2.0,14.7,1013.8,7.3,0.0,ENE,1.5,Dongsi
13543,2014,9,16,6,16.0,59.0,3.0,59.0,400.0,9.0,16.1,1014.6,6.8,0.0,ENE,2.1,Dongsi
13544,2014,9,16,7,15.0,77.0,2.0,58.0,500.0,10.0,17.8,1015.0,8.1,0.0,SE,0.5,Dongsi
13545,2014,9,16,8,10.0,66.0,2.0,55.0,500.0,15.0,19.3,1015.1,5.7,0.0,NE,2.9,Dongsi
13546,2014,9,16,9,12.0,64.0,2.0,52.0,500.0,23.0,19.9,1015.0,6.2,0.0,E,1.9,Dongsi
13547,2014,9,16,10,14.0,49.0,2.0,50.0,500.0,29.0,20.1,1014.6,6.8,0.0,ENE,1.3,Dongsi
13548,2014,9,16,11,13.0,53.0,3.0,46.0,500.0,35.0,20.9,1014.1,8.2,0.0,ESE,1.3,Dongsi
13549,2014,9,16,12,22.0,66.0,3.0,58.0,600.0,34.0,21.2,1014.4,8.5,0.0,E,1.0,Dongsi
13550,2014,9,16,13,26.0,70.0,7.0,70.0,600.0,38.0,21.2,1013.7,9.7,0.0,ENE,1.6,Dongsi
13551,2014,9,16,14,37.0,77.0,6.0,82.0,700.0,40.0,21.1,1013.5,10.3,0.0,ENE,1.1,Dongsi
13552,2014,9,16,15,48.0,119.0,5.0,96.0,800.0,35.0,20.7,1013.6,11.3,0.0,ENE,1.4,Dongsi
13553,2014,9,16,16,59.0,142.0,6.0,112.0,900.0,30.0,20.2,1013.4,11.9,0.0,E,1.5,Dongsi
13554,2014,9,16,17,73.0,144.0,9.0,113.0,900.0,43.0,19.7,1013.7,11.5,0.0,W,1.0,Dongsi
13555,2014,9,16,18,68.0,120.0,9.0,83.0,800.0,52.0,19.3,1014.0,10.6,0.0,WSW,1.5,Dongsi
13556,2014,9,16,19,67.0,134.0,9.0,88.0,900.0,32.0,19.8,1014.6,9.9,0.0,WSW,1.4,Dongsi
13557,2014,9,16,20,75.0,145.0,15.0,83.0,900.0,21.0,19.0,1014.6,10.8,0.0,SW,1.5,Dongsi
13558,2014,9,16,21,64.0,133.0,10.0,85.0,900.0,13.0,18.9,1015.0,11.5,0.0,W,1.8,Dongsi
13559,2014,9,16,22,67.0,137.0,10.0,91.0,900.0,5.0,18.6,1015.2,9.4,0.0,WSW,3.0,Dongsi
13560,2014,9,16,23,57.0,110.0,7.0,78.0,900.0,4.0,18.7,1015.4,7.8,0.0,W,3.8,Dongsi
13561,2014,9,17,0,38.0,47.0,4.0,63.0,700.0,11.0,18.4,1015.1,7.8,0.0,WSW,2.8,Dongsi
13562,2014,9,17,1,19.0,49.0,3.0,50.0,600.0,20.0,18.4,1015.6,6.9,0.0,WSW,3.8,Dongsi
13563,2014,9,17,2,13.0,23.0,4.0,39.0,500.0,26.0,17.1,1015.2,8.0,0.0,WSW,0.9,Dongsi
13564,2014,9,17,3,7.0,14.0,3.0,31.0,300.0,33.0,16.9,1015.2,8.1,0.0,WSW,1.6,Dongsi
13565,2014,9,17,4,10.0,40.0,4.0,50.0,300.0,24.0,16.4,1015.5,9.3,0.0,WSW,2.9,Dongsi
13566,2014,9,17,5,20.0,52.0,5.0,44.0,500.0,19.0,16.0,1016.4,9.6,0.0,WSW,1.6,Dongsi
13567,2014,9,17,6,15.0,47.0,4.0,47.0,500.0,17.0,16.4,1017.2,9.8,0.0,WSW,1.9,Dongsi
13568,2014,9,17,7,17.0,49.0,4.0,47.0,600.0,21.0,17.2,1017.1,10.3,0.0,W,1.2,Dongsi
13569,2014,9,17,8,18.0,44.0,4.0,50.0,600.0,19.0,18.3,1017.5,10.4,0.0,NW,1.0,Dongsi
13570,2014,9,17,9,15.0,46.0,4.0,49.0,600.0,23.0,19.0,1017.3,10.8,0.0,ESE,1.2,Dongsi
13571,2014,9,17,10,30.0,77.0,5.0,58.0,800.0,14.0,20.2,1017.5,12.4,0.0,SSW,1.5,Dongsi
13572,2014,9,17,11,45.0,109.0,6.0,70.0,1000.0,16.0,20.3,1017.1,11.2,0.0,NE,0.4,Dongsi
13573,2014,9,17,12,73.0,141.0,7.0,89.0,1000.0,26.0,21.4,1016.6,11.1,0.0,SE,1.0,Dongsi
13574,2014,9,17,13,85.0,138.0,7.0,96.0,1100.0,33.0,21.3,1016.1,11.0,0.0,SE,1.7,Dongsi
13575,2014,9,17,14,82.0,115.0,7.0,94.0,1100.0,41.0,22.5,1015.6,10.9,0.0,S,1.4,Dongsi
13576,2014,9,17,15,65.0,92.0,6.0,82.0,900.0,50.0,22.5,1015.4,10.3,0.0,SSW,1.9,Dongsi
13577,2014,9,17,16,43.0,82.0,6.0,63.0,700.0,69.0,22.5,1015.5,10.9,0.0,SW,2.2,Dongsi
13578,2014,9,17,17,41.0,67.0,6.0,53.0,600.0,77.0,20.6,1015.8,11.0,0.0,SSW,1.4,Dongsi
13579,2014,9,17,18,28.0,58.0,5.0,42.0,600.0,74.0,18.3,1016.1,11.8,0.0,SW,1.0,Dongsi
13580,2014,9,17,19,30.0,59.0,4.0,41.0,600.0,67.0,17.2,1016.8,11.7,0.0,W,1.5,Dongsi
13581,2014,9,17,20,37.0,86.0,4.0,43.0,700.0,58.0,17.6,1017.2,12.1,0.0,WSW,1.6,Dongsi
13582,2014,9,17,21,42.0,84.0,4.0,53.0,800.0,41.0,17.0,1017.3,12.3,0.0,WSW,1.5,Dongsi
13583,2014,9,17,22,46.0,92.0,4.0,68.0,900.0,22.0,15.3,1017.3,12.2,0.0,WSW,1.1,Dongsi
13584,2014,9,17,23,52.0,89.0,5.0,72.0,1000.0,13.0,13.9,1017.4,12.3,0.0,WSW,0.0,Dongsi
13585,2014,9,18,0,52.0,83.0,4.0,71.0,900.0,9.0,13.2,1017.3,12.3,0.0,NE,1.0,Dongsi
13586,2014,9,18,1,54.0,83.0,4.0,75.0,900.0,3.0,12.7,1017.3,11.8,0.0,NE,0.0,Dongsi
13587,2014,9,18,2,54.0,84.0,4.0,75.0,1000.0,2.0,12.2,1017.1,11.6,0.0,N,0.0,Dongsi
13588,2014,9,18,3,74.0,132.0,4.0,94.0,1200.0,3.0,12.4,1016.9,11.6,0.0,N,0.8,Dongsi
13589,2014,9,18,4,98.0,143.0,4.0,89.0,1000.0,3.0,12.5,1016.9,11.4,0.0,NNE,0.8,Dongsi
13590,2014,9,18,5,100.0,107.0,4.0,74.0,900.0,7.0,11.8,1017.2,11.0,0.0,NE,0.3,Dongsi
13591,2014,9,18,6,96.0,107.0,3.0,69.0,900.0,9.0,13.3,1017.4,12.7,0.0,ENE,0.8,Dongsi
13592,2014,9,18,7,99.0,130.0,4.0,81.0,1200.0,5.0,16.5,1017.5,13.4,0.0,SSE,0.5,Dongsi
13593,2014,9,18,8,99.0,131.0,4.0,78.0,1200.0,8.0,18.7,1017.7,13.1,0.0,E,1.4,Dongsi
13594,2014,9,18,9,97.0,135.0,5.0,84.0,1100.0,15.0,21.2,1017.4,10.7,0.0,WNW,1.3,Dongsi
13595,2014,9,18,10,89.0,104.0,6.0,82.0,1000.0,37.0,23.6,1016.8,11.6,0.0,ENE,1.0,Dongsi
13596,2014,9,18,11,69.0,72.0,6.0,62.0,900.0,69.0,25.2,1015.9,11.0,0.0,NE,0.7,Dongsi
13597,2014,9,18,12,70.0,70.0,6.0,56.0,900.0,98.0,26.2,1014.9,9.9,0.0,NNE,1.0,Dongsi
13598,2014,9,18,13,61.0,61.0,5.0,54.0,800.0,117.0,27.2,1013.9,7.1,0.0,SSW,1.4,Dongsi
13599,2014,9,18,14,68.0,70.0,5.0,56.0,800.0,133.0,28.3,1013.2,5.2,0.0,WSW,1.6,Dongsi
13600,2014,9,18,15,56.0,56.0,5.0,39.0,600.0,144.0,27.3,1012.5,3.0,0.0,ESE,2.1,Dongsi
13601,2014,9,18,16,57.0,69.0,5.0,40.0,500.0,159.0,26.5,1012.5,5.4,0.0,SSE,1.5,Dongsi
13602,2014,9,18,17,42.0,49.0,4.0,29.0,500.0,156.0,25.0,1012.4,6.7,0.0,SE,1.4,Dongsi
13603,2014,9,18,18,30.0,51.0,4.0,31.0,500.0,144.0,22.3,1012.6,8.0,0.0,SW,1.1,Dongsi
13604,2014,9,18,19,30.0,62.0,4.0,47.0,600.0,123.0,20.4,1013.2,8.4,0.0,SW,1.2,Dongsi
13605,2014,9,18,20,40.0,70.0,4.0,74.0,700.0,78.0,21.1,1013.3,8.7,0.0,SW,2.2,Dongsi
13606,2014,9,18,21,47.0,107.0,6.0,100.0,900.0,47.0,19.6,1013.1,9.8,0.0,WSW,1.9,Dongsi
13607,2014,9,18,22,60.0,100.0,13.0,77.0,900.0,54.0,19.7,1012.7,10.4,0.0,WSW,1.3,Dongsi
13608,2014,9,18,23,69.0,119.0,13.0,66.0,800.0,54.0,18.2,1012.0,11.0,0.0,WSW,1.5,Dongsi
13609,2014,9,19,0,63.0,96.0,8.0,54.0,700.0,62.0,17.9,1011.6,12.3,0.0,W,1.1,Dongsi
13610,2014,9,19,1,62.0,103.0,6.0,55.0,700.0,59.0,16.8,1011.0,12.7,0.0,W,0.8,Dongsi
13611,2014,9,19,2,83.0,115.0,10.0,55.0,800.0,35.0,14.8,1010.8,12.7,0.0,ESE,0.7,Dongsi
13612,2014,9,19,3,97.0,120.0,9.0,50.0,700.0,26.0,13.8,1010.3,12.2,0.0,W,0.7,Dongsi
13613,2014,9,19,4,107.0,128.0,9.0,50.0,700.0,27.0,13.7,1010.2,12.6,0.0,SSW,0.0,Dongsi
13614,2014,9,19,5,111.0,122.0,8.0,55.0,1000.0,17.0,14.7,1010.2,13.1,0.0,ENE,1.2,Dongsi
13615,2014,9,19,6,111.0,131.0,7.0,62.0,1000.0,9.0,15.2,1010.5,13.0,0.0,NE,1.3,Dongsi
13616,2014,9,19,7,105.0,126.0,6.0,70.0,1100.0,5.0,15.8,1010.3,12.9,0.0,ENE,1.0,Dongsi
13617,2014,9,19,8,75.0,124.0,6.0,95.0,1100.0,7.0,18.4,1010.2,13.9,0.0,ESE,1.5,Dongsi
13618,2014,9,19,9,97.0,171.0,7.0,102.0,1300.0,12.0,19.9,1009.9,14.7,0.0,E,1.5,Dongsi
13619,2014,9,19,10,118.0,229.0,8.0,130.0,1600.0,11.0,21.7,1009.0,14.8,0.0,S,1.2,Dongsi
13620,2014,9,19,11,152.0,232.0,12.0,104.0,1500.0,32.0,23.2,1008.1,14.5,0.0,SSE,1.6,Dongsi
13621,2014,9,19,12,134.0,143.0,22.0,55.0,1100.0,87.0,23.7,1007.3,13.8,0.0,WSW,1.5,Dongsi
13622,2014,9,19,13,111.0,111.0,19.0,32.0,900.0,106.0,24.5,1006.1,13.1,0.0,SSE,1.3,Dongsi
13623,2014,9,19,14,96.0,96.0,15.0,25.0,900.0,121.0,24.5,1005.3,13.7,0.0,SSE,2.5,Dongsi
13624,2014,9,19,15,80.0,80.0,10.0,23.0,700.0,128.0,24.3,1004.7,13.2,0.0,SSE,2.8,Dongsi
13625,2014,9,19,16,65.0,65.0,9.0,23.0,700.0,126.0,23.8,1004.8,12.7,0.0,S,1.2,Dongsi
13626,2014,9,19,17,60.0,60.0,8.0,27.0,700.0,126.0,23.6,1005.2,12.3,0.0,S,1.5,Dongsi
13627,2014,9,19,18,58.0,58.0,7.0,32.0,700.0,129.0,22.6,1006.2,14.4,0.0,E,2.3,Dongsi
13628,2014,9,19,19,60.0,82.0,9.0,40.0,800.0,120.0,22.1,1006.6,14.7,0.0,NE,1.3,Dongsi
13629,2014,9,19,20,60.0,116.0,7.0,60.0,1000.0,89.0,19.4,1006.7,17.7,1.9,SE,1.0,Dongsi
13630,2014,9,19,21,94.0,123.0,9.0,77.0,1300.0,64.0,18.7,1006.4,17.7,0.0,SSE,0.0,Dongsi
13631,2014,9,19,22,121.0,142.0,10.0,77.0,1600.0,63.0,18.3,1006.4,17.3,0.0,E,0.7,Dongsi
13632,2014,9,19,23,122.0,133.0,6.0,120.0,1900.0,15.0,18.2,1006.1,16.9,0.0,ENE,0.8,Dongsi
13633,2014,9,20,0,136.0,144.0,3.0,126.0,2100.0,4.0,18.1,1005.8,16.6,0.0,ENE,0.2,Dongsi
13634,2014,9,20,1,132.0,132.0,4.0,108.0,1700.0,12.0,18.1,1005.6,16.4,0.0,NE,1.0,Dongsi
13635,2014,9,20,2,138.0,138.0,5.0,91.0,1400.0,13.0,17.8,1005.3,16.5,0.0,ENE,0.7,Dongsi
13636,2014,9,20,3,138.0,138.0,5.0,101.0,1300.0,6.0,17.7,1005.2,16.4,0.0,ENE,0.9,Dongsi
13637,2014,9,20,4,134.0,134.0,4.0,90.0,1200.0,7.0,17.7,1005.2,16.2,0.0,E,0.5,Dongsi
13638,2014,9,20,5,130.0,130.0,4.0,84.0,1100.0,5.0,17.3,1005.8,16.0,0.0,NE,1.4,Dongsi
13639,2014,9,20,6,124.0,124.0,3.0,55.0,1000.0,20.0,17.4,1006.3,15.7,0.0,ENE,1.0,Dongsi
13640,2014,9,20,7,110.0,110.0,3.0,49.0,1000.0,25.0,18.5,1006.6,15.9,0.0,ENE,1.4,Dongsi
13641,2014,9,20,8,107.0,107.0,5.0,55.0,1100.0,34.0,20.0,1007.0,16.2,0.0,ENE,2.0,Dongsi
13642,2014,9,20,9,116.0,116.0,5.0,54.0,1100.0,50.0,21.3,1007.2,15.6,0.0,N,1.8,Dongsi
13643,2014,9,20,10,117.0,119.0,6.0,54.0,1200.0,69.0,22.7,1006.8,15.8,0.0,ENE,1.8,Dongsi
13644,2014,9,20,11,130.0,130.0,7.0,67.0,1300.0,75.0,24.4,1006.2,16.6,0.0,NE,1.3,Dongsi
13645,2014,9,20,12,133.0,133.0,10.0,54.0,1200.0,106.0,25.4,1005.5,15.4,0.0,NNE,1.3,Dongsi
13646,2014,9,20,13,131.0,131.0,12.0,34.0,1100.0,144.0,26.1,1004.8,14.9,0.0,E,2.5,Dongsi
13647,2014,9,20,14,122.0,122.0,11.0,31.0,1000.0,169.0,26.8,1004.2,15.2,0.0,SE,2.0,Dongsi
13648,2014,9,20,15,111.0,111.0,10.0,30.0,1000.0,182.0,27.2,1004.2,13.2,0.0,ESE,1.5,Dongsi
